county,cases,deaths,lat,lon,pop
Gwinnett,10787 ,181 ,33.9600231,-84.3181545,842046
Fulton,10050 ,322 ,33.8082405,-84.4345438,1041423
Dekalb,7985 ,177 ,33.7927093,-84.3270543,707089
Cobb,6728 ,252 ,33.9123906,-84.6972676,707442
Hall,3722 ,63 ,34.3058696,-84.1192568,185416
Clayton,2710 ,81 ,33.5212021,-84.4283069,259424
Muscogee,2632 ,56 ,32.4740307,-84.9775752,198413
Chatham,2348 ,38 ,31.9710868,-81.351756,276434
Dougherty,2139 ,155 ,31.5429887,-84.3597205,94501
Lowndes,1813 ,17 ,30.8276641,-83.5322856,114552
Whitfield,1721 ,15 ,34.8017812,-85.1298821,103359
Troup,1717 ,38 ,33.0366656,-85.098747,68468
Henry,1699 ,34 ,33.4724802,-84.2785358,209053
Cherokee,1682 ,47 ,33.5005916,-84.4914783,221315
Bibb,1633 ,42 ,32.8066395,-83.8313174,156462
Richmond,1520 ,60 ,33.3859619,-82.2310033,202587
Glynn,1487 ,9 ,31.2215288,-81.7627215,81022
Douglas,1361 ,39 ,33.689703,-84.8846812,133971
Colquitt,1239 ,20 ,31.148152,-83.8272431,46137
Forsyth,1100 ,15 ,34.1927884,-84.2323435,187929
Carroll,1008 ,40 ,33.5865758,-85.1703404,111580
Tift,952 ,28 ,31.4620157,-83.6427911,41064
Houston,945 ,30 ,32.4870656,-83.9498473,146136
Coffee,908 ,17 ,31.5118862,-82.8942771,43170
Clarke,905 ,15 ,33.9441951,-83.5292082,120266
Bartow,879 ,42 ,34.2440988,-84.985769,100661
Newton,866 ,14 ,33.5556431,-84.0049802,101505
Coweta,858 ,16 ,33.3513219,-84.8962861,130929
Paulding,816 ,16 ,33.9286041,-85.0268587,144800
Columbia,809 ,12 ,33.5275606,-82.3756279,131627
Habersham,754 ,41 ,34.6086982,-83.5456091,43520
Floyd,693 ,15 ,34.2748096,-85.265634,96177
Rockdale,664 ,11 ,33.6558755,-84.1887723,85820
Baldwin,641 ,35 ,33.0581947,-83.3767553,46367
Barrow,609 ,26 ,34.0109181,-83.8433347,70169
Sumter,604 ,50 ,32.0771487,-84.2578416,31554
Ware,597 ,16 ,30.9258764,-82.652756,35821
Bulloch,581 ,5 ,32.436937,-81.839803,72694
Thomas,580 ,32 ,30.8343417,-84.0114562,44724
